sam,date,loc,locnum,state,res,fftotal,estb,estg,estr,ests,pct_b,pct_g,pct_r,pct_s
N_2013-050_J_28,5/08/2013,Lismore,17,N,1,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_I_27,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_D_9,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_E_13,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_H_22,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_C_5,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_I_23,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_K_0,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_D_10,5/08/2013,Lismore,17,N,1,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_I_24,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_C_3,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_F_19,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_B_2,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_J_29,5/08/2013,Lismore,17,N,1,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_E_15,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_F_20,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_F_18,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_D_7,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_I_25,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_G_21,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_E_14,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_D_8,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_F_17,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_I_26,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_E_11,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_E_12,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_A_1,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_D_6,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-050_C_4,5/08/2013,Lismore,17,N,0,32500,19500,13000,0,0,60.00,40.00,0.00,0.00
N_2013-051_A_2,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_B_6,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_E_17,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_C_10,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_B_7,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_I_30,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_C_9,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_E_16,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_H_24,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_H_25,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_A_4,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_B_8,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_C_12,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_I_26,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_J_0,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_I_27,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_G_22,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_A_3,6/08/2013,Alstonville,16,N,1,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_G_21,6/08/2013,Alstonville,16,N,1,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_G_20,6/08/2013,Alstonville,16,N,1,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_A_1,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_H_23,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_C_11,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_E_18,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_D_15,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_F_19,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_I_29,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_D_13,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_D_14,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_A_5,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-051_I_28,6/08/2013,Alstonville,16,N,0,4000,1000,3000,0,0,25.00,75.00,0.00,0.00
N_2013-052_E_15,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_B_6,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_H_24,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_F_17,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_D_12,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_D_10,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_J_30,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_E_14,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_J_28,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_A_2,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_I_27,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_C_8,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_G_19,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_F_18,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_A_3,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_J_29,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_C_9,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_H_23,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_G_21,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_A_1,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_D_11,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_F_16,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_H_22,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_B_4,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_G_20,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_C_7,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_E_13,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_I_25,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_I_26,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-052_B_5,7/08/2013,Bellingen,15,N,0,12500,500,12000,0,0,4.00,96.00,0.00,0.00
N_2013-053_H_22,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_J_30,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_B_5,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_F_16,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_F_17,8/08/2013,Nambucca Heads,14,N,1,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_J_29,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_J_28,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_F_18,8/08/2013,Nambucca Heads,14,N,1,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_H_23,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_H_24,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_D_11,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_C_9,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_E_13,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_A_1,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_A_3,8/08/2013,Nambucca Heads,14,N,1,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_D_10,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_G_19,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_C_7,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_G_21,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_I_26,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_E_15,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_C_8,8/08/2013,Nambucca Heads,14,N,1,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_D_12,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_G_20,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_I_27,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_I_25,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_A_2,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_E_14,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_B_4,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-053_B_6,8/08/2013,Nambucca Heads,14,N,0,35000,17500,17500,0,0,50.00,50.00,0.00,0.00
N_2013-055_G_19,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_J_29,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_I_25,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_I_27,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_E_13,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_A_2,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_G_20,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_A_3,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_F_16,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_G_21,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_J_28,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_D_12,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_H_22,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_H_23,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_H_24,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_F_18,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_B_6,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_D_10,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_A_1,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_D_11,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_J_30,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_B_5,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_C_8,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_E_15,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_F_17,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_B_4,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_I_26,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_C_9,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_C_7,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-055_E_14,25/08/2013,Singleton,10,N,0,4000,0,4000,0,0,0.00,100.00,0.00,0.00
N_2013-056_I_27,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_B_6,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_C_8,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_A_3,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_A_2,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_H_22,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_H_24,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_G_20,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_B_4,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_J_30,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_F_17,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_D_10,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_I_25,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_C_7,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_I_26,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_D_12,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_A_1,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_F_16,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_G_19,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_H_23,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_J_29,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_J_28,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_D_11,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_G_21,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_F_18,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_E_14,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_B_5,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_C_9,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_E_13,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-056_E_15,25/08/2013,Avoca,8,N,0,5000,0,5000,0,0,0.00,100.00,0.00,0.00
N_2013-057_G_21,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_A_1,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_J_29,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_C_7,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_H_23,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_G_20,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_G_22,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_A_2,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_I_27,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_C_9,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_H_24,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_B_6,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_F_17,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_E_15,28/08/2013,Wingham,12,N,1,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_F_16,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_F_18,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_I_26,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_E_13,28/08/2013,Wingham,12,N,1,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_D_10,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_E_14,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_D_11,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_B_4,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_G_19,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_C_8,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_J_30,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_B_5,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_H_25,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_A_3,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_J_31,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_I_28,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-057_D_12,28/08/2013,Wingham,12,N,0,25000,12500,12500,0,0,50.00,50.00,0.00,0.00
N_2013-058_H_24,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_B_6,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_G_21,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_E_15,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_J_30,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_J_29,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_B_5,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_D_14,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_H_25,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_G_22,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_C_9,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_C_10,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_A_2,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_B_4,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_F_19,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_A_3,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_G_20,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_I_28,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_C_8,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_A_1,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_E_16,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_E_17,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_J_31,15/09/2013,Lismore,17,N,1,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_I_27,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_B_7,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_F_18,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
N_2013-058_I_26,15/09/2013,Lismore,17,N,0,100000,40000,60000,0,0,40.00,60.00,0.00,0.00
